path,title,nav,type,status,redirect_target,url
/blog/sandy-springs-police-charge-man-with-mail-theft-identity-fraud,Sandy Springs Mail Theft Suspect Arrested via Flock Tip,sitemap-only,post,200,,https://www.flocksafety.com/blog/sandy-springs-police-charge-man-with-mail-theft-identity-fraud
/blog/sandy-springs-police-have-arrested-a-serial-fraud-suspect-with-help-from-flock-safety,Sandy Springs PD Arrests Suspect on 34 Fraud Warrants,sitemap-only,post,200,,https://www.flocksafety.com/blog/sandy-springs-police-have-arrested-a-serial-fraud-suspect-with-help-from-flock-safety
/blog/savannah-police-uses-flock-safety,How Savannah PD Keeps a Historic City Safe with Flock,sitemap-only,post,200,,https://www.flocksafety.com/blog/savannah-police-uses-flock-safety
/blog/scaling-success-meet-flocks-new-law-enforcement-sales-leadership,"Flock Names Jim Fahey, Jeana Kruszynski Sales Leaders",sitemap-only,post,200,,https://www.flocksafety.com/blog/scaling-success-meet-flocks-new-law-enforcement-sales-leadership
/blog/school-safety,How Flock Safety Makes School Security Smarter and Safer,sitemap-only,post,200,,https://www.flocksafety.com/blog/school-safety
/blog/search-safeguards-how-flocks-search-filters-work,Search Safeguards: How Flock's Search Filters Work,sitemap-only,post,200,,https://www.flocksafety.com/blog/search-safeguards-how-flocks-search-filters-work
/blog/secure-warehouses-with-help-from-flock-aerodome,How Flock Drones Help Secure Warehouses from Theft,sitemap-only,post,200,,https://www.flocksafety.com/blog/secure-warehouses-with-help-from-flock-aerodome
/blog/securing-summer-how-mobile-security-trailers-safeguard-soft-targets-and-strengthen-community-wellbeing,How Mobile Security Trailers Protect Summer Events,sitemap-only,post,200,,https://www.flocksafety.com/blog/securing-summer-how-mobile-security-trailers-safeguard-soft-targets-and-strengthen-community-wellbeing
/blog/securing-your-business-entrances-with-license-plate-reader-cameras-and-advanced-technology,License Plate Readers for Business Entrance Security,sitemap-only,post,200,,https://www.flocksafety.com/blog/securing-your-business-entrances-with-license-plate-reader-cameras-and-advanced-technology
/blog/security-camera-system-specifically-for-neighborhoods,How License Plate Reader Cameras Make Neighborhoods Safer,sitemap-only,post,200,,https://www.flocksafety.com/blog/security-camera-system-specifically-for-neighborhoods
/blog/security-cameras-lead-to-fraud-suspect-arrest-in-sandy-springs,Flock Cameras Help Arrest Fraud Suspect in Sandy Springs,sitemap-only,post,200,,https://www.flocksafety.com/blog/security-cameras-lead-to-fraud-suspect-arrest-in-sandy-springs
/blog/security-strategies-from-law-enforcement-investigators-part-1-enhancing-business-security-with-advanced-technology,Business Security Strategies From Police Investigators,sitemap-only,post,200,,https://www.flocksafety.com/blog/security-strategies-from-law-enforcement-investigators-part-1-enhancing-business-security-with-advanced-technology
/blog/security-strategies-from-law-enforcement-investigators-part-3-connecting-crime-across-multiple-locations-with-license-plate-reader-cameras,Connecting Crime Across Locations With LPR Cameras,sitemap-only,post,200,,https://www.flocksafety.com/blog/security-strategies-from-law-enforcement-investigators-part-3-connecting-crime-across-multiple-locations-with-license-plate-reader-cameras
/blog/security-strategies-from-law-enforcement-investigators-part-4-ensuring-equal-security-coverage-across-all-store-locations,Why Uneven Store Security Invites Organized Retail Crime,sitemap-only,post,200,,https://www.flocksafety.com/blog/security-strategies-from-law-enforcement-investigators-part-4-ensuring-equal-security-coverage-across-all-store-locations
/blog/security-strategies-from-law-enforcement-investigators-part-5-creating-a-virtual-security-perimeter-using-license-plate-reader-cameras,Creating a Virtual Security Perimeter With LPR Cameras,sitemap-only,post,200,,https://www.flocksafety.com/blog/security-strategies-from-law-enforcement-investigators-part-5-creating-a-virtual-security-perimeter-using-license-plate-reader-cameras
/blog/security-strategies-from-law-enforcement-investigators-part-6-implementing-proactive-off-hours-security-strategies,Off-Hours Security Strategies for Businesses (Part 6),sitemap-only,post,200,,https://www.flocksafety.com/blog/security-strategies-from-law-enforcement-investigators-part-6-implementing-proactive-off-hours-security-strategies
/blog/sensors-and-software-help-small-and-mid-sized-communities-solve-public-safety-challenges,How Small Communities Solve Public Safety Challenges,sitemap-only,post,200,,https://www.flocksafety.com/blog/sensors-and-software-help-small-and-mid-sized-communities-solve-public-safety-challenges
/blog/september-2022-release-notes,September 2022: Flock Product Updates & New Features,sitemap-only,post,200,,https://www.flocksafety.com/blog/september-2022-release-notes
/blog/series-d-fundraise-andreessen-horowitz,Flock Safety Raises $150M Series D Led by Andreessen Horowitz,sitemap-only,post,200,,https://www.flocksafety.com/blog/series-d-fundraise-andreessen-horowitz
/blog/series-e-announcement,Flock Safety Raises $150M Series E Led by Tiger Global,sitemap-only,post,200,,https://www.flocksafety.com/blog/series-e-announcement
/blog/sf-takes-historic-step-to-solve-crime-with-400-lpr-cameras,SF Takes Historic Step to Solve Crime With 400 LPR Cameras,sitemap-only,post,200,,https://www.flocksafety.com/blog/sf-takes-historic-step-to-solve-crime-with-400-lpr-cameras
/blog/shaping-a-safer-community-in-las-vegas-trail,"Las Vegas Trail, Fort Worth: A Community Safety Turnaround",sitemap-only,post,200,,https://www.flocksafety.com/blog/shaping-a-safer-community-in-las-vegas-trail
/blog/shaping-a-safer-future-together-in-hardin-county-kentucky,"Hardin County, KY Uses Flock LPR to Investigate 175 Cases",sitemap-only,post,200,,https://www.flocksafety.com/blog/shaping-a-safer-future-together-in-hardin-county-kentucky
/blog/shaping-safer-communities-the-power-of-layered-technology,Shaping Safer Communities with Layered Security Technology,sitemap-only,post,200,,https://www.flocksafety.com/blog/shaping-safer-communities-the-power-of-layered-technology
/blog/shaping-safer-communities-with-our-flock-forward-2024-sponsors,Flock Forward 2024: Meet the Sponsors Advancing Safety,sitemap-only,post,200,,https://www.flocksafety.com/blog/shaping-safer-communities-with-our-flock-forward-2024-sponsors
/blog/shelby-county-policing-technology,Shelby County Sheriff Cuts Crime 10% with LPR Cameras,sitemap-only,post,200,,https://www.flocksafety.com/blog/shelby-county-policing-technology
/blog/should-college-campuses-install-alprs-to-keep-students-safe,Can License Plate Readers Help Prevent Campus Crime?,sitemap-only,post,200,,https://www.flocksafety.com/blog/should-college-campuses-install-alprs-to-keep-students-safe
/blog/simplifying-property-security-the-case-for-unified-systems,Unified Security Systems: A Smarter Way to Protect Property,sitemap-only,post,200,,https://www.flocksafety.com/blog/simplifying-property-security-the-case-for-unified-systems
/blog/six-abducted-children-recovered-in-five-months-in-colorado-with-flock-lpr-technology,6 Abducted Children Recovered in Colorado in 5 Months,sitemap-only,post,200,,https://www.flocksafety.com/blog/six-abducted-children-recovered-in-five-months-in-colorado-with-flock-lpr-technology
/blog/smart-cameras-installed-in-midlands-neighborhood,Solar-Powered LPR Cameras Installed in SC Neighborhoods,sitemap-only,post,200,,https://www.flocksafety.com/blog/smart-cameras-installed-in-midlands-neighborhood
/blog/smarter-not-scarier-the-role-of-ai-in-ethical-investigative-work,How Flock Nova Uses AI Ethically in Investigations,sitemap-only,post,200,,https://www.flocksafety.com/blog/smarter-not-scarier-the-role-of-ai-in-ethical-investigative-work
/blog/snap-the-local-hoa-just-captured-your-license-plate-number,HOA License Plate Readers: What Residents Should Know,sitemap-only,post,200,,https://www.flocksafety.com/blog/snap-the-local-hoa-just-captured-your-license-plate-number
/blog/solar-powered-surveillance,How Solar-Powered License Plate Cameras Secure Neighborhoods,sitemap-only,post,200,,https://www.flocksafety.com/blog/solar-powered-surveillance
/blog/solved-cobb-county-officers-leverage-the-flock-system-to-detain-dangerous-suspect,#Solved: Cobb County PD Uses Flock to Detain Suspect,sitemap-only,post,200,,https://www.flocksafety.com/blog/solved-cobb-county-officers-leverage-the-flock-system-to-detain-dangerous-suspect
/blog/solved-marietta-pd-leverages-flock-technology-to-swiftly-solve-homicide-case,How Marietta PD Solved a Homicide Case in Hours,sitemap-only,post,200,,https://www.flocksafety.com/blog/solved-marietta-pd-leverages-flock-technology-to-swiftly-solve-homicide-case
/blog/solved-stories-recap-edition-023,#SolvedStories 023: 6 Crimes Flock Cameras Helped Solve,sitemap-only,post,200,,https://www.flocksafety.com/blog/solved-stories-recap-edition-023
/blog/solvedstories-edition-036,#SolvedStories Edition 036: Norfolk's 24% Crime Drop,sitemap-only,post,200,,https://www.flocksafety.com/blog/solvedstories-edition-036
/blog/solvedstories-edition-044,SolvedStories Ed. 044: 4 Arrests in Marshalltown's 1st Week,sitemap-only,post,200,,https://www.flocksafety.com/blog/solvedstories-edition-044
/blog/solvedstories-flock-cameras-at-har-mar-shopping-center-drive-crime-reduction-supporting-roseville-mn-pd,Har Mar Shopping Center: 1 Arrest a Week with Flock,sitemap-only,post,200,,https://www.flocksafety.com/blog/solvedstories-flock-cameras-at-har-mar-shopping-center-drive-crime-reduction-supporting-roseville-mn-pd
/blog/solvedstories-florida-homeowners-association-staugustine-partners-with-local-law-enforcement-to-better-protect-their-community-from-crime,#SolvedStories | Florida Homeowners Partner With Local Law Enforcement to Protect Their Community From Crime,sitemap-only,post,200,,https://www.flocksafety.com/blog/solvedstories-florida-homeowners-association-staugustine-partners-with-local-law-enforcement-to-better-protect-their-community-from-crime
/blog/solvedstories-homeland-security-taylor-pd-join-forces-to-arrest-7-alleged-child-predators,Taylor PD & Homeland Security Arrest 7 Child Predators,sitemap-only,post,200,,https://www.flocksafety.com/blog/solvedstories-homeland-security-taylor-pd-join-forces-to-arrest-7-alleged-child-predators
/blog/solvedstories-multiple-arkansas-police-departments-collaborate-and-employ-flock-lpr-cameras-to-solve-a-string-of-local-robberies,Arkansas Police Use Flock LPR to Solve String of Robberies,sitemap-only,post,200,,https://www.flocksafety.com/blog/solvedstories-multiple-arkansas-police-departments-collaborate-and-employ-flock-lpr-cameras-to-solve-a-string-of-local-robberies
/blog/solving-crime-with-license-plate-cameras-in-atlanta,How License Plate Cameras Helped Solve an Atlanta Break-In,sitemap-only,post,200,,https://www.flocksafety.com/blog/solving-crime-with-license-plate-cameras-in-atlanta
/blog/solving-cross-jurisdictional-crime-in-real-time-how-flock-safetys-unified-platform-makes-it-possible,Solving Cross-Jurisdictional Crime With One Connected Platform,sitemap-only,post,200,,https://www.flocksafety.com/blog/solving-cross-jurisdictional-crime-in-real-time-how-flock-safetys-unified-platform-makes-it-possible
/blog/solving-hate-crimes-with-a-smart-streetlight-integration-in-san-diego,How San Diego Smart Streetlights Helped Solve Hate Crimes,sitemap-only,post,200,,https://www.flocksafety.com/blog/solving-hate-crimes-with-a-smart-streetlight-integration-in-san-diego
/blog/solving-nonviolent-crime,How License Plate Reader Cameras Solved a Dumping Case,sitemap-only,post,200,,https://www.flocksafety.com/blog/solving-nonviolent-crime
/blog/statement-in-response-to-recent-reports,Flock Safety's Statement on Recent Data-Sharing Reports,sitemap-only,post,200,,https://www.flocksafety.com/blog/statement-in-response-to-recent-reports
/blog/statement-network-sharing-use-cases-federal-cooperation,Flock's Statement on Network Sharing and Federal Cooperation,sitemap-only,post,200,,https://www.flocksafety.com/blog/statement-network-sharing-use-cases-federal-cooperation
/blog/stolen-dog-returns-flock-safety-outdoor-security-camera,Stolen Dog Returned Thanks to a License Plate Camera,sitemap-only,post,200,,https://www.flocksafety.com/blog/stolen-dog-returns-flock-safety-outdoor-security-camera
/blog/stop-choosing-between-coverage-and-clarity-dual-lens-ptz-delivers-both,Dual-Lens Camera: Wide Coverage and Sharp Detail at Once,sitemap-only,post,200,,https://www.flocksafety.com/blog/stop-choosing-between-coverage-and-clarity-dual-lens-ptz-delivers-both
/blog/strengthening-healthcare-security-through-local-law-enforcement-partnerships,Hospital Security: How Law Enforcement Partnerships Help,sitemap-only,post,200,,https://www.flocksafety.com/blog/strengthening-healthcare-security-through-local-law-enforcement-partnerships
/blog/strengthening-relationships-with-law-enforcement,How Neighborhoods Build Stronger Police Partnerships,sitemap-only,post,200,,https://www.flocksafety.com/blog/strengthening-relationships-with-law-enforcement
/blog/sugarloaf-cid-installs-10-new-license-plate-reading-camera,Sugarloaf CID Installs 10 License Plate Reader Cameras,sitemap-only,post,200,,https://www.flocksafety.com/blog/sugarloaf-cid-installs-10-new-license-plate-reading-camera
/blog/surveillance-cameras-flock-to-memphis-area,New License Plate Cameras Head to the Memphis Area,sitemap-only,post,200,,https://www.flocksafety.com/blog/surveillance-cameras-flock-to-memphis-area
/blog/swift-police-response-brings-relief-after-harrowing-ofallon-home-invasion,O'Fallon Home Invasion Solved with a Flock LPR Alert,sitemap-only,post,200,,https://www.flocksafety.com/blog/swift-police-response-brings-relief-after-harrowing-ofallon-home-invasion
/blog/tackling-organized-retail-crime-with-flock-safetys-crime-intelligence-solution,How Flock's Crime Intelligence Solution Tackles ORC,sitemap-only,post,200,,https://www.flocksafety.com/blog/tackling-organized-retail-crime-with-flock-safetys-crime-intelligence-solution
/blog/target-ends-self-checkout-due-to-theft-what-retailers-can-learn,Target's Self-Checkout Rollback: What Retailers Should Learn,sitemap-only,post,200,,https://www.flocksafety.com/blog/target-ends-self-checkout-due-to-theft-what-retailers-can-learn
/blog/tech-forward-policing-real-time-alerts-real-results,"Real-Time Alerts, Real Results: 6 Tech-Forward PDs",sitemap-only,post,200,,https://www.flocksafety.com/blog/tech-forward-policing-real-time-alerts-real-results
/blog/tech-that-works-tools-that-protect-this-weeks-wins-with-flock-safety,LPR Cameras Help Police Solve Cases From Michigan to Texas,sitemap-only,post,200,,https://www.flocksafety.com/blog/tech-that-works-tools-that-protect-this-weeks-wins-with-flock-safety
/blog/tega-cay-virtual-gate,"How Tega Cay, SC Uses Flock Cameras as a Virtual Gate",sitemap-only,post,200,,https://www.flocksafety.com/blog/tega-cay-virtual-gate
/blog/texas-chief-innovative-policing-technology,A Texas Police Chief's Approach to New Policing Tech,sitemap-only,post,200,,https://www.flocksafety.com/blog/texas-chief-innovative-policing-technology
/blog/the-5-as-of-dfr-the-dna-of-a-drone-as-first-responder-program,The 5 A's of DFR: A Drone-as-First-Responder Framework,sitemap-only,post,200,,https://www.flocksafety.com/blog/the-5-as-of-dfr-the-dna-of-a-drone-as-first-responder-program
/blog/the-cases-behind-the-alerts-how-officers-closed-the-loop,"SolvedStories: 7 Alerts, 7 Cases Officers Closed",sitemap-only,post,200,,https://www.flocksafety.com/blog/the-cases-behind-the-alerts-how-officers-closed-the-loop
/blog/the-data-doesnt-stop-at-the-city-line-why-agencies-must-think-regionally,"Why Police Agencies Must Think Regionally, Not Locally",sitemap-only,post,200,,https://www.flocksafety.com/blog/the-data-doesnt-stop-at-the-city-line-why-agencies-must-think-regionally
/blog/the-details-that-point-the-way-forward,SolvedStories: 6 Cases Vehicle Data Helped Crack,sitemap-only,post,200,,https://www.flocksafety.com/blog/the-details-that-point-the-way-forward
/blog/the-evolution-of-flockos-how-customer-feedback-continues-to-shape-the-future,The Evolution of FlockOS: Built From Customer Feedback,sitemap-only,post,200,,https://www.flocksafety.com/blog/the-evolution-of-flockos-how-customer-feedback-continues-to-shape-the-future
/blog/the-first-90-days-at-flock,The First 90 Days at Flock Safety: What New Hires Can Expect,sitemap-only,post,200,,https://www.flocksafety.com/blog/the-first-90-days-at-flock
/blog/the-future-of-hotel-security-technologys-role-in-protecting-guests-and-staff,Hotel Security Technology: Protecting Guests & Staff,sitemap-only,post,200,,https://www.flocksafety.com/blog/the-future-of-hotel-security-technologys-role-in-protecting-guests-and-staff
/blog/the-future-of-retail-security-insights-from-nrf-protects-big-ideas-panel,Retail Security Trends: Takeaways from NRF Protect's Panel,sitemap-only,post,200,,https://www.flocksafety.com/blog/the-future-of-retail-security-insights-from-nrf-protects-big-ideas-panel
/blog/the-hidden-cost-of-data-fatigue-in-law-enforcement,The Hidden Cost of Data Fatigue in Law Enforcement,sitemap-only,post,200,,https://www.flocksafety.com/blog/the-hidden-cost-of-data-fatigue-in-law-enforcement
/blog/the-hidden-gaps-in-human-only-security,The Hidden Gaps in Human-Only Security Guards,sitemap-only,post,200,,https://www.flocksafety.com/blog/the-hidden-gaps-in-human-only-security
/blog/the-impact-of-data-driven-solutions-in-crime-solving,How Data Integration Speeds Up Crime Investigations,sitemap-only,post,200,,https://www.flocksafety.com/blog/the-impact-of-data-driven-solutions-in-crime-solving
/blog/the-latest-advancements-in-dfr-aerovision-mobile-apps-and-community-engagement-dashboard,"DFR 2.0: Aerovision, Mobile App, and Community Dashboard",sitemap-only,post,200,,https://www.flocksafety.com/blog/the-latest-advancements-in-dfr-aerovision-mobile-apps-and-community-engagement-dashboard
/blog/the-moment-that-changes-everything-stopping-wrong-way-driving-before-it-starts,Flock's Wrong-Way Detection Stops Crashes Before They Start,sitemap-only,post,200,,https://www.flocksafety.com/blog/the-moment-that-changes-everything-stopping-wrong-way-driving-before-it-starts
/blog/the-power-of-connected-intelligence,The Power of Connected Intelligence in Public Safety,sitemap-only,post,200,,https://www.flocksafety.com/blog/the-power-of-connected-intelligence
/blog/the-power-of-perspective-what-context-on-your-terms-really-means,Context On Your Terms: Why One Camera Isn't Enough,sitemap-only,post,200,,https://www.flocksafety.com/blog/the-power-of-perspective-what-context-on-your-terms-really-means
/blog/the-price-of-free-lpr,The Price of Free LPR: What Vendor Lock-In Really Costs,sitemap-only,post,200,,https://www.flocksafety.com/blog/the-price-of-free-lpr
/blog/the-road-to-eagles-club-what-it-takes-to-get-there,The Road to Eagle’s Club: What It Takes to Get There,sitemap-only,post,200,,https://www.flocksafety.com/blog/the-road-to-eagles-club-what-it-takes-to-get-there
/blog/the-role-cameras-can-play-during-a-statewide-crisis,How LPR Cameras Solved a Robbery Spree During COVID,sitemap-only,post,200,,https://www.flocksafety.com/blog/the-role-cameras-can-play-during-a-statewide-crisis
/blog/the-shift-to-proactive-security-new-tools-to-deter-crime-and-hold-offenders-accountable,The Shift to Proactive Security: New Deterrence Tools,sitemap-only,post,200,,https://www.flocksafety.com/blog/the-shift-to-proactive-security-new-tools-to-deter-crime-and-hold-offenders-accountable
/blog/the-silent-strain-addressing-mental-health-in-security-roles-with-oscar-arango,The Silent Strain: Mental Health in Security Roles,sitemap-only,post,200,,https://www.flocksafety.com/blog/the-silent-strain-addressing-mental-health-in-security-roles-with-oscar-arango
/blog/the-strategic-value-of-flock-safety-for-multifamily-communities,The Strategic Value of Flock Safety for Multifamily Communities,sitemap-only,post,200,,https://www.flocksafety.com/blog/the-strategic-value-of-flock-safety-for-multifamily-communities
/blog/the-university-of-toledo-installing-flock-safety-lpr-cameras,University of Toledo Installs 30 Flock Safety LPR Cameras,sitemap-only,post,200,,https://www.flocksafety.com/blog/the-university-of-toledo-installing-flock-safety-lpr-cameras
/blog/think-big-start-small-4-tips-to-fund-new-police-technology,4 Tips to Fund New Police Technology on a Tight Budget,sitemap-only,post,200,,https://www.flocksafety.com/blog/think-big-start-small-4-tips-to-fund-new-police-technology
/blog/this-surveillance-startup-wants-to-put-cameras-in-your-neighborhood,How Flock's LPR Cameras Are Changing Neighborhood Safety,sitemap-only,post,200,,https://www.flocksafety.com/blog/this-surveillance-startup-wants-to-put-cameras-in-your-neighborhood
/blog/this-technology-helps-police-be-everywhere-at-the-same-time,How Community Cameras Help Police Cover More Ground,sitemap-only,post,200,,https://www.flocksafety.com/blog/this-technology-helps-police-be-everywhere-at-the-same-time
/blog/three-proactive-steps-your-school-can-take-to-protect-students-with-custodial-arrangements,How Schools Can Protect Students from Custodial Abduction,sitemap-only,post,200,,https://www.flocksafety.com/blog/three-proactive-steps-your-school-can-take-to-protect-students-with-custodial-arrangements
/blog/thriving-cities-fund-launches-in-dfw,Flock and Homegrown Launch $10M Thriving Cities Fund in DFW,sitemap-only,post,200,,https://www.flocksafety.com/blog/thriving-cities-fund-launches-in-dfw
/blog/tips-for-leaving-town,4 Law Enforcement-Backed Tips for Leaving Town Safely,sitemap-only,post,200,,https://www.flocksafety.com/blog/tips-for-leaving-town
/blog/top-10-questions-answered-from-flocks-community-safety-webinar,Flock Safety HOA Webinar: Top 10 Questions Answered,sitemap-only,post,200,,https://www.flocksafety.com/blog/top-10-questions-answered-from-flocks-community-safety-webinar
/blog/transparency-portal,Flock and Piedmont PD Launch First LPR Transparency Portal,sitemap-only,post,200,,https://www.flocksafety.com/blog/transparency-portal
/blog/travel-safety-tips,Summer Travel Safety: Protect Your Home While Away,sitemap-only,post,200,,https://www.flocksafety.com/blog/travel-safety-tips
/blog/trespassing-and-unauthorized-access-flock-safetys-solutions-for-businesses,Trespassing at Your Business? Flock Safety's Solutions,sitemap-only,post,200,,https://www.flocksafety.com/blog/trespassing-and-unauthorized-access-flock-safetys-solutions-for-businesses
/blog/true-costs-of-dfr,DFR Cost Per Square Mile: How to Compare Vendor Pricing,sitemap-only,post,200,,https://www.flocksafety.com/blog/true-costs-of-dfr
/blog/turning-deals-into-real-world-impact-sales-at-flock,What It's Really Like Selling for Flock Safety,sitemap-only,post,200,,https://www.flocksafety.com/blog/turning-deals-into-real-world-impact-sales-at-flock
/blog/types-of-shrinkage-in-retail,What Are the Main Types of Retail Shrinkage? (37% Is Theft),sitemap-only,post,200,,https://www.flocksafety.com/blog/types-of-shrinkage-in-retail
/blog/understanding-flocks-testing-and-development-program,Understanding Flock's Testing and Development Program,sitemap-only,post,200,,https://www.flocksafety.com/blog/understanding-flocks-testing-and-development-program
/blog/understanding-floridas-house-bill-837-how-multifamily-property-owners-can-stay-compliant-and-protected,Florida HB 837: What Multifamily Owners Must Know,sitemap-only,post,200,,https://www.flocksafety.com/blog/understanding-floridas-house-bill-837-how-multifamily-property-owners-can-stay-compliant-and-protected
/blog/university-of-st-thomas-launches-a-connected-campus-safety-program-with-drone-as-first-responder,University of St. Thomas Launches Drone First Responder,sitemap-only,post,200,,https://www.flocksafety.com/blog/university-of-st-thomas-launches-a-connected-campus-safety-program-with-drone-as-first-responder
/blog/university-police-catch-serial-burglar-with-alerts-from-flock-cameras,Flock Cameras Help ID Serial Burglar at Temple University,sitemap-only,post,200,,https://www.flocksafety.com/blog/university-police-catch-serial-burglar-with-alerts-from-flock-cameras
/blog/unleash-the-power-of-nightvision-enhance-your-falcon-r-lpr-cameras-for-superior-nighttime-clarity,Flock NightVision: Sharper Falcon Cameras After Dark,sitemap-only,post,200,,https://www.flocksafety.com/blog/unleash-the-power-of-nightvision-enhance-your-falcon-r-lpr-cameras-for-superior-nighttime-clarity
/blog/unlocking-a-career-defining-experience-with-flock-safety,Career Growth at Flock Safety: Employee Stories and Paths,sitemap-only,post,200,,https://www.flocksafety.com/blog/unlocking-a-career-defining-experience-with-flock-safety
/blog/unlocking-the-future-of-real-time-crime-centers-the-2025-nrtcca-conference-lineup,2025 NRTCCA Conference: RTCC Sessions & Speaker Lineup,sitemap-only,post,200,,https://www.flocksafety.com/blog/unlocking-the-future-of-real-time-crime-centers-the-2025-nrtcca-conference-lineup
/blog/update-on-limited-condor-device-configuration-issue,Update on the Limited Condor Device Configuration Issue,sitemap-only,post,200,,https://www.flocksafety.com/blog/update-on-limited-condor-device-configuration-issue
/blog/use-flock-safety-to-help-police-stop-crime,How Neighborhoods Use Flock Safety to Help Stop Crime,sitemap-only,post,200,,https://www.flocksafety.com/blog/use-flock-safety-to-help-police-stop-crime
/blog/using-drones-for-security-patrols,How to Start Using Drones for Security Patrols,sitemap-only,post,200,,https://www.flocksafety.com/blog/using-drones-for-security-patrols
/blog/vacaville-pds-blueprint-for-smarter-policing-inside-the-citys-information-centered-approach-to-public-safety,Inside Vacaville PD's Real-Time Information Center,sitemap-only,post,200,,https://www.flocksafety.com/blog/vacaville-pds-blueprint-for-smarter-policing-inside-the-citys-information-centered-approach-to-public-safety
/blog/vandalism-and-property-damage-flock-safetys-solutions-for-businesses,Vandalism Costs Businesses Billions: Here's the Fix,sitemap-only,post,200,,https://www.flocksafety.com/blog/vandalism-and-property-damage-flock-safetys-solutions-for-businesses
/blog/vehicle-and-catalytic-converter-theft-flock-safetys-solutions-for-businesses,Vehicle and Catalytic Converter Theft: Flock Safety's Solutions for Businesses,sitemap-only,post,200,,https://www.flocksafety.com/blog/vehicle-and-catalytic-converter-theft-flock-safetys-solutions-for-businesses
/blog/vehicle-intelligence,Why Vehicle Intelligence Matters for Solving Crime,sitemap-only,post,200,,https://www.flocksafety.com/blog/vehicle-intelligence
/blog/vehicle-recognition-software-for-investigation-grade-lpr,Vehicle Recognition Software for Investigation-grade LPR,sitemap-only,post,200,,https://www.flocksafety.com/blog/vehicle-recognition-software-for-investigation-grade-lpr
/blog/video,"Flock Safety Platform Overview: Cameras, Drones & Software",sitemap-only,post,200,,https://www.flocksafety.com/blog/video
/blog/video-with-lpr-equips-law-enforcement-to-stay-ahead-of-summers-surge-in-violent-crime,Pairing Video With License Plate Readers for Summer Crime,sitemap-only,post,200,,https://www.flocksafety.com/blog/video-with-lpr-equips-law-enforcement-to-stay-ahead-of-summers-surge-in-violent-crime
/blog/video-without-limitations-flock-safetys-newest-solutions-for-law-enforcement,Flock's Newest Video Solutions for Law Enforcement,sitemap-only,post,200,,https://www.flocksafety.com/blog/video-without-limitations-flock-safetys-newest-solutions-for-law-enforcement
/blog/violent-crimes-plummeting-in-a-cobb-county-community,"Violent Crime Drops 34% in a Marietta, GA Neighborhood",sitemap-only,post,200,,https://www.flocksafety.com/blog/violent-crimes-plummeting-in-a-cobb-county-community
/blog/virtual-neighborhood-gate-that-captures-evidence,Virtual Gates vs. Physical Gates: Which Stops Crime?,sitemap-only,post,200,,https://www.flocksafety.com/blog/virtual-neighborhood-gate-that-captures-evidence
/blog/ward-off-organized-retail-crime-this-holiday-season,How to Prevent Organized Retail Crime This Holiday Season,sitemap-only,post,200,,https://www.flocksafety.com/blog/ward-off-organized-retail-crime-this-holiday-season
/blog/warner-robins-flock-911,How Warner Robins PD Closes the 911 Call Gap in Real Time,sitemap-only,post,200,,https://www.flocksafety.com/blog/warner-robins-flock-911
/blog/washington-court-of-appeals-upholds-automated-license-plate-readers-as-constitutional,Washington Court Rules License Plate Readers Constitutional,sitemap-only,post,200,,https://www.flocksafety.com/blog/washington-court-of-appeals-upholds-automated-license-plate-readers-as-constitutional
/blog/west-cancer-center-reduces-parking-lot-crime-by-100-with-a-perimeter-security-strategy-using-lpr-cameras,West Cancer Center Cuts Parking Lot Crime by 100% With LPR,sitemap-only,post,200,,https://www.flocksafety.com/blog/west-cancer-center-reduces-parking-lot-crime-by-100-with-a-perimeter-security-strategy-using-lpr-cameras
/blog/what-are-the-benefits-of-flock-mobile-security-trailers-vs-traditional-security-systems,Mobile Security Trailers vs. Traditional Camera Systems,sitemap-only,post,200,,https://www.flocksafety.com/blog/what-are-the-benefits-of-flock-mobile-security-trailers-vs-traditional-security-systems
/blog/what-community-managers-say-is-their-biggest-help-when-crime-is-committed-in-a-neighborhood,The Tool That Saves Community Managers Time on Crime,sitemap-only,post,200,,https://www.flocksafety.com/blog/what-community-managers-say-is-their-biggest-help-when-crime-is-committed-in-a-neighborhood
/blog/what-do-flock-cameras-actually-capture,"What Do Flock Cameras Actually Capture? Vehicles, Not Faces",sitemap-only,post,200,,https://www.flocksafety.com/blog/what-do-flock-cameras-actually-capture
/blog/what-does-connecticut-sb397-mean-for-alpr-use-across-the-state,Connecticut SB397 Explained: New ALPR Rules for 2027,sitemap-only,post,200,,https://www.flocksafety.com/blog/what-does-connecticut-sb397-mean-for-alpr-use-across-the-state
/blog/what-does-open-really-mean-public-safety-wins-when-the-industry-works-together,"What ""Open"" Really Means for Public Safety Technology",sitemap-only,post,200,,https://www.flocksafety.com/blog/what-does-open-really-mean-public-safety-wins-when-the-industry-works-together
/blog/what-does-oregon-senate-bill-1516-mean-for-alpr-use-in-oregon,What Oregon's SB 1516 Means for ALPR Use in Oregon,sitemap-only,post,200,,https://www.flocksafety.com/blog/what-does-oregon-senate-bill-1516-mean-for-alpr-use-in-oregon
